Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
"Vino 'Veneto orientale' Rosso, varietà due vitigni a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Franconia, Malbech, Marzemino, Merlot, Pinot nero (anche vinificato in bianco), Raboso, Refosco dal peduncolo rosso, Ancellotta, Carmenere, Syrah, Merzemina bianca, Rebo, Petit Verdot'",vino 'Rosso',IGT vino 'Veneto orientale',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Franconia', Vitigno 'Malbech', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Ancellotta', Vitigno 'Carmenere', Vitigno 'Syrah', Vitigno 'Merzemina Bianca', Vitigno 'Rebo', Vitigno 'Petit Verdot': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Ancellotta', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Franconia', Vitigno 'Malbech', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Merzemina Bianca', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese', Vitigno 'Rebo', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Syrah'",Veneto,"Provincia di Treviso, Provincia di Venice",
Vino 'Veneto orientale' Rosso Frizzante,vino 'Rosso Frizzante',IGT vino 'Veneto orientale',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per Le Province': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per Le Province',Veneto,"Provincia di Treviso, Provincia di Venice",
Vino 'Veneto orientale' Rosato Frizzante,vino 'Rosato Frizzante',IGT vino 'Veneto orientale',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per Le Province': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per Le Province',Veneto,"Provincia di Treviso, Provincia di Venice",
Vino 'Veneto orientale' Rosso,vino 'Rosso',IGT vino 'Veneto orientale',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per Le Province': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per Le Province',Veneto,"Provincia di Treviso, Provincia di Venice",
"Vino 'Veneto orientale' Bianco Frizzante, varietà due vitigni a bacca bianca tra: Chardonnay, Incrocio Manzoni 6.0.13, Malvasia, Muller Thurgau, Pinot bianco, Pinot grigio, Riesling renano, Riesling italico, Sauvignon, Tai, Traminer aromatico, Verduzzo, Manzoni rosa, Manzoni moscato'",vino 'Bianco Frizzante',IGT vino 'Veneto orientale',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Incrocio Manzoni 6.0.13', Vitigno 'Malvasia Istriana', Vitigno 'Muller Thurgau', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Traminer Aromatico', Vitigno 'Verduzzo Friulano', Vitigno 'Verduzzo Trevigiano', Vitigno 'Manzoni Rosa', Vitigno 'Manzoni Moscato': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Incrocio Manzoni 6.0.13', Vitigno 'Malvasia Istriana', Vitigno 'Manzoni Moscato', Vitigno 'Manzoni Rosa', Vitigno 'Muller Thurgau', Vitigno 'MüLler Thurgau', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Traminer Aromatico', Vitigno 'Verduzzo Friulano', Vitigno 'Verduzzo Trevigiano'",Veneto,"Provincia di Treviso, Provincia di Venice",
"Vino 'Veneto orientale' Rosso Frizzante, varietà un vitigno a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Franconia, Malbech, Marzemino, Merlot, Pinot nero (anche vinificato in bianco), Raboso, Refosco dal peduncolo rosso, Ancellotta, Carmenere, Syrah, Merzemina bianca, Rebo, Petit Verdot'",vino 'Rosso Frizzante',IGT vino 'Veneto orientale',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Franconia', Vitigno 'Malbech', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Ancellotta', Vitigno 'Carmenere', Vitigno 'Syrah', Vitigno 'Merzemina Bianca', Vitigno 'Rebo', Vitigno 'Petit Verdot': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Ancellotta', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Franconia', Vitigno 'Malbech', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Merzemina Bianca', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese', Vitigno 'Rebo', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Syrah'",Veneto,"Provincia di Treviso, Provincia di Venice",
Vino 'Veneto orientale' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Veneto orientale',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per Le Province': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per Le Province',Veneto,"Provincia di Treviso, Provincia di Venice",
"Vino 'Veneto orientale' Rosso, varietà un vitigno a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Franconia, Malbech, Marzemino, Merlot, Pinot nero (anche vinificato in bianco), Raboso, Refosco dal peduncolo rosso, Ancellotta, Carmenere, Syrah, Merzemina bianca, Rebo, Petit Verdot'",vino 'Rosso',IGT vino 'Veneto orientale',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Franconia', Vitigno 'Malbech', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Ancellotta', Vitigno 'Carmenere', Vitigno 'Syrah', Vitigno 'Merzemina Bianca', Vitigno 'Rebo', Vitigno 'Petit Verdot': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Ancellotta', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Franconia', Vitigno 'Malbech', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Merzemina Bianca', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese', Vitigno 'Rebo', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Syrah'",Veneto,"Provincia di Treviso, Provincia di Venice",
"Vino 'Veneto orientale' Bianco, varietà due vitigni a bacca bianca tra: Chardonnay, Incrocio Manzoni 6.0.13, Malvasia, Muller Thurgau, Pinot bianco, Pinot grigio, Riesling renano, Riesling italico, Sauvignon, Tai, Traminer aromatico, Verduzzo, Manzoni rosa, Manzoni moscato'",vino 'Bianco',IGT vino 'Veneto orientale',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Incrocio Manzoni 6.0.13', Vitigno 'Malvasia Istriana', Vitigno 'Muller Thurgau', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Traminer Aromatico', Vitigno 'Verduzzo Friulano', Vitigno 'Verduzzo Trevigiano', Vitigno 'Manzoni Rosa', Vitigno 'Manzoni Moscato': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Incrocio Manzoni 6.0.13', Vitigno 'Malvasia Istriana', Vitigno 'Manzoni Moscato', Vitigno 'Manzoni Rosa', Vitigno 'Muller Thurgau', Vitigno 'MüLler Thurgau', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Traminer Aromatico', Vitigno 'Verduzzo Friulano', Vitigno 'Verduzzo Trevigiano'",Veneto,"Provincia di Treviso, Provincia di Venice",
"Vino 'Veneto orientale' Bianco, varietà un vitigno a bacca bianca tra: Chardonnay, Incrocio Manzoni 6.0.13, Malvasia, Muller Thurgau, Pinot bianco, Pinot grigio, Riesling renano, Riesling italico, Sauvignon, Tai, Traminer aromatico, Verduzzo, Manzoni rosa, Manzoni moscato'",vino 'Bianco',IGT vino 'Veneto orientale',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Incrocio Manzoni 6.0.13', Vitigno 'Malvasia Istriana', Vitigno 'Muller Thurgau', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Renano', Vitigno 'Riesling Italico', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Traminer Aromatico', Vitigno 'Verduzzo Friulano', Vitigno 'Verduzzo Trevigiano', Vitigno 'Manzoni Rosa', Vitigno 'Manzoni Moscato': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Incrocio Manzoni 6.0.13', Vitigno 'Malvasia Istriana', Vitigno 'Manzoni Moscato', Vitigno 'Manzoni Rosa', Vitigno 'Muller Thurgau', Vitigno 'MüLler Thurgau', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Traminer Aromatico', Vitigno 'Verduzzo Friulano', Vitigno 'Verduzzo Trevigiano'",Veneto,"Provincia di Treviso, Provincia di Venice",
Vino 'Veneto orientale' Rosato,vino 'Rosato',IGT vino 'Veneto orientale',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per Le Province': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per Le Province',Veneto,"Provincia di Treviso, Provincia di Venice",
Vino 'Veneto orientale' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Veneto orientale',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per Le Province': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per Le Province',Veneto,"Provincia di Treviso, Provincia di Venice",
"Vino 'Veneto orientale' Novello, varietà due vitigni a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Franconia, Malbech, Marzemino, Merlot, Pinot nero (anche vinificato in bianco), Raboso, Refosco dal peduncolo rosso, Ancellotta, Carmenere, Syrah, Merzemina bianca, Rebo, Petit Verdot'","vino 'Novello ', vino 'Novello'",IGT vino 'Veneto orientale',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Franconia', Vitigno 'Malbech', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Ancellotta', Vitigno 'Carmenere', Vitigno 'Syrah', Vitigno 'Merzemina Bianca', Vitigno 'Rebo', Vitigno 'Petit Verdot': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Ancellotta', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Franconia', Vitigno 'Malbech', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Merzemina Bianca', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese', Vitigno 'Rebo', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Syrah'",Veneto,"Provincia di Treviso, Provincia di Venice",
"Vino 'Veneto orientale' Rosso Frizzante, varietà due vitigni a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Franconia, Malbech, Marzemino, Merlot, Pinot nero (anche vinificato in bianco), Raboso, Refosco dal peduncolo rosso, Ancellotta, Carmenere, Syrah, Merzemina bianca, Rebo, Petit Verdot'",vino 'Rosso Frizzante',IGT vino 'Veneto orientale',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Franconia', Vitigno 'Malbech', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Ancellotta', Vitigno 'Carmenere', Vitigno 'Syrah', Vitigno 'Merzemina Bianca', Vitigno 'Rebo', Vitigno 'Petit Verdot': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Ancellotta', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Franconia', Vitigno 'Malbech', Vitigno 'Marzemino', Vitigno 'Merlot', Vitigno 'Merzemina Bianca', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Raboso Piave', Vitigno 'Raboso Veronese', Vitigno 'Rebo', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Syrah'",Veneto,"Provincia di Treviso, Provincia di Venice",
Vino 'Veneto orientale' Bianco,vino 'Bianco',IGT vino 'Veneto orientale',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per Le Province': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per Le Province',Veneto,"Provincia di Treviso, Provincia di Venice",
Vino 'Veneto' Rosato,vino 'Rosato',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Novello, varietà vitigno a bacca nera ammesso e classificato per la Provincia'","vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Rosso Passito,vino 'Rosso Passito',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Bianco Frizzante, varietà due vitigni a bacca bianca ammessi e classificati per la Provincia'",vino 'Bianco Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
