Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
Vino 'Valtellina Rosso o Rosso di Valtellina' Rosso,vino 'Rosso',DOC vino 'Valtellina Rosso o Rosso di Valtellina',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 10%, Vitigno 'Nebbiolo (Localmente Denominato Chiavennasca)': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo (Localmente Denominato Chiavennasca)'",Lombardia,Sondrio,"Albosaggia, Piateda, Ponte in Valtellina, Villa di Tirano"
Vino 'Valtellina Superiore Sottozona Grumello' Rosso,vino 'Rosso',DOCG vino 'Valtellina Superiore Sottozona Grumello',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,"Montagna in Valtellina, Sondrio"
Vino 'Valtellina Superiore Sottozona Grumello' Rosso Riserva,vino 'Rosso Riserva',DOCG vino 'Valtellina Superiore Sottozona Grumello',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,"Montagna in Valtellina, Sondrio"
Vino 'Valtellina Superiore Sottozona Inferno' Rosso,vino 'Rosso',DOCG vino 'Valtellina Superiore Sottozona Inferno',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,"Montagna in Valtellina, Poggiridenti, Tresivio"
Vino 'Valtellina Superiore Sottozona Inferno' Rosso Riserva,vino 'Rosso Riserva',DOCG vino 'Valtellina Superiore Sottozona Inferno',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,"Montagna in Valtellina, Poggiridenti, Tresivio"
Vino 'Valtellina Superiore Sottozona Maroggia' Rosso,vino 'Rosso',DOCG vino 'Valtellina Superiore Sottozona Maroggia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,Berbenno di Valtellina
Vino 'Valtellina Superiore Sottozona Maroggia' Rosso Riserva,vino 'Rosso Riserva',DOCG vino 'Valtellina Superiore Sottozona Maroggia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,Berbenno di Valtellina
Vino 'Valtellina Superiore Sottozona Sassella' Rosso,vino 'Rosso',DOCG vino 'Valtellina Superiore Sottozona Sassella',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,"Castione Andevenno, Sondrio"
Vino 'Valtellina Superiore Sottozona Sassella' Rosso Riserva,vino 'Rosso Riserva',DOCG vino 'Valtellina Superiore Sottozona Sassella',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,"Castione Andevenno, Sondrio"
Vino 'Valtellina Superiore Sottozona Valgella' Rosso Riserva,vino 'Rosso Riserva',DOCG vino 'Valtellina Superiore Sottozona Valgella',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,"Chiuro, Teglio"
Vino 'Valtellina Superiore Sottozona Valgella' Rosso,vino 'Rosso',DOCG vino 'Valtellina Superiore Sottozona Valgella',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,"Chiuro, Teglio"
Vino 'Valtellina Superiore' Rosso,vino 'Rosso',DOCG vino 'Valtellina Superiore',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,"Ardenno, Berbenno di Valtellina, Bianzone, Buglio in Monte, Caiolo, Castione Andevenno, Chiuro, Montagna in Valtellina, Poggiridenti, Ponte in Valtellina, Postalesio, Sondrio, Teglio, Tresivio, Villa di Tirano"
Vino 'Valtellina Superiore' Rosso Riserva,vino 'Rosso Riserva',DOCG vino 'Valtellina Superiore',"Vitigno 'Altre Varietà A Bacca Nera': massimo (>=) 10%, Vitigno 'Nebbiolo': minimo (>=) 90%",90%,10%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Nebbiolo'",Lombardia,Sondrio,"Ardenno, Berbenno di Valtellina, Bianzone, Buglio in Monte, Caiolo, Castione Andevenno, Chiuro, Montagna in Valtellina, Poggiridenti, Ponte in Valtellina, Postalesio, Sondrio, Teglio, Tresivio, Villa di Tirano"
Vino 'Valtenesi' Chiaretto,vino 'Chiaretto',DOC vino 'Valtenesi',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Groppello Gentile', Vitigno 'Groppello Di Mocasina': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Groppello Di Mocasina', Vitigno 'Groppello Gentile'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda"
Vino 'Valtenesi' Rosso,vino 'Rosso',DOC vino 'Valtenesi',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 50%, Vitigno 'Groppello Gentile', Vitigno 'Groppello Di Mocasina': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Groppello Di Mocasina', Vitigno 'Groppello Gentile'",Lombardia,"Brescia, Provincia di Brescia","Bedizzole, Desenzano del Garda"
Vino 'Bergamasca' Rosato,vino 'Rosato',IGT vino 'Bergamasca',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Regione',Lombardia,"Provincia di Bergamo, Provincia di Bergamo","Adrara San Rocco, Almenno San Bartolomeo, Ambivere, Bagnatica, Barzana, Bergamo, Berzo San Fermo, Bolgare, Bonate Sopra, Borgo di Terzo, Bossico, Brembate di Sopra, Brusaporto, Caprino Bergamasco, Carobbio degli Angeli, Carvico, Casazza, Castelli Calepio, Cenate Sopra, Cenate Sotto, Chiuduno, Cisano Bergamasco, Costa Volpino, Credaro, Curno, Endine Gaiano, Entratico, Fonteno, Foresto Sparso, Gandosso, Gorlago, Grumello del Monte, Lovere, Luzzana, Mapello, Monasterolo del Castello, Montello, Lombardy, Nembro, Paladina, Palazzago, Parzanica, Pedrengo, Pianico, Ponteranica, Pontida, Pradalunga, Predore, Presezzo, Ranica, Riva di Solto, Rogno, Sarnico, Scanzorosciate, Seriate, Solto Collina, Sorisole, Sotto il Monte Giovanni XXIII, Sovere, Tavernola Bergamasca, Telgate, Torre Boldone, Trescore Balneario, Viadanica, Vigolo, Villa di Serio, Villongo, Zandobbio"
Vino 'Bergamasca' Rosso,vino 'Rosso',IGT vino 'Bergamasca',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',Lombardia,"Provincia di Bergamo, Provincia di Bergamo","Adrara San Rocco, Almenno San Bartolomeo, Ambivere, Bagnatica, Barzana, Bergamo, Berzo San Fermo, Bolgare, Bonate Sopra, Borgo di Terzo, Bossico, Brembate di Sopra, Brusaporto, Caprino Bergamasco, Carobbio degli Angeli, Carvico, Casazza, Castelli Calepio, Cenate Sopra, Cenate Sotto, Chiuduno, Cisano Bergamasco, Costa Volpino, Credaro, Curno, Endine Gaiano, Entratico, Fonteno, Foresto Sparso, Gandosso, Gorlago, Grumello del Monte, Lovere, Luzzana, Mapello, Monasterolo del Castello, Montello, Lombardy, Nembro, Paladina, Palazzago, Parzanica, Pedrengo, Pianico, Ponteranica, Pontida, Pradalunga, Predore, Presezzo, Ranica, Riva di Solto, Rogno, Sarnico, Scanzorosciate, Seriate, Solto Collina, Sorisole, Sotto il Monte Giovanni XXIII, Sovere, Tavernola Bergamasca, Telgate, Torre Boldone, Trescore Balneario, Viadanica, Vigolo, Villa di Serio, Villongo, Zandobbio"
Vino 'Bergamasca' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Bergamasca',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Regione',Lombardia,"Provincia di Bergamo, Provincia di Bergamo","Adrara San Rocco, Almenno San Bartolomeo, Ambivere, Bagnatica, Barzana, Bergamo, Berzo San Fermo, Bolgare, Bonate Sopra, Borgo di Terzo, Bossico, Brembate di Sopra, Brusaporto, Caprino Bergamasco, Carobbio degli Angeli, Carvico, Casazza, Castelli Calepio, Cenate Sopra, Cenate Sotto, Chiuduno, Cisano Bergamasco, Costa Volpino, Credaro, Curno, Endine Gaiano, Entratico, Fonteno, Foresto Sparso, Gandosso, Gorlago, Grumello del Monte, Lovere, Luzzana, Mapello, Monasterolo del Castello, Montello, Lombardy, Nembro, Paladina, Palazzago, Parzanica, Pedrengo, Pianico, Ponteranica, Pontida, Pradalunga, Predore, Presezzo, Ranica, Riva di Solto, Rogno, Sarnico, Scanzorosciate, Seriate, Solto Collina, Sorisole, Sotto il Monte Giovanni XXIII, Sovere, Tavernola Bergamasca, Telgate, Torre Boldone, Trescore Balneario, Viadanica, Vigolo, Villa di Serio, Villongo, Zandobbio"
Vino 'Bergamasca' Rosso Vitigno A Bacca Nera Classificato Per La Regione,vino 'Rosso Vitigno A Bacca Nera Classificato Per La Regione',IGT vino 'Bergamasca',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Regione'",Lombardia,"Provincia di Bergamo, Provincia di Bergamo","Adrara San Rocco, Almenno San Bartolomeo, Ambivere, Bagnatica, Barzana, Bergamo, Berzo San Fermo, Bolgare, Bonate Sopra, Borgo di Terzo, Bossico, Brembate di Sopra, Brusaporto, Caprino Bergamasco, Carobbio degli Angeli, Carvico, Casazza, Castelli Calepio, Cenate Sopra, Cenate Sotto, Chiuduno, Cisano Bergamasco, Costa Volpino, Credaro, Curno, Endine Gaiano, Entratico, Fonteno, Foresto Sparso, Gandosso, Gorlago, Grumello del Monte, Lovere, Luzzana, Mapello, Monasterolo del Castello, Montello, Lombardy, Nembro, Paladina, Palazzago, Parzanica, Pedrengo, Pianico, Ponteranica, Pontida, Pradalunga, Predore, Presezzo, Ranica, Riva di Solto, Rogno, Sarnico, Scanzorosciate, Seriate, Solto Collina, Sorisole, Sotto il Monte Giovanni XXIII, Sovere, Tavernola Bergamasca, Telgate, Torre Boldone, Trescore Balneario, Viadanica, Vigolo, Villa di Serio, Villongo, Zandobbio"
Vino 'Bergamasca' Bianco Vitigno A Bacca Bianca Classificato Per La Regione,vino 'Bianco Vitigno A Bacca Bianca Classificato Per La Regione',IGT vino 'Bergamasca',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Regione'",Lombardia,"Provincia di Bergamo, Provincia di Bergamo","Adrara San Rocco, Almenno San Bartolomeo, Ambivere, Bagnatica, Barzana, Bergamo, Berzo San Fermo, Bolgare, Bonate Sopra, Borgo di Terzo, Bossico, Brembate di Sopra, Brusaporto, Caprino Bergamasco, Carobbio degli Angeli, Carvico, Casazza, Castelli Calepio, Cenate Sopra, Cenate Sotto, Chiuduno, Cisano Bergamasco, Costa Volpino, Credaro, Curno, Endine Gaiano, Entratico, Fonteno, Foresto Sparso, Gandosso, Gorlago, Grumello del Monte, Lovere, Luzzana, Mapello, Monasterolo del Castello, Montello, Lombardy, Nembro, Paladina, Palazzago, Parzanica, Pedrengo, Pianico, Ponteranica, Pontida, Pradalunga, Predore, Presezzo, Ranica, Riva di Solto, Rogno, Sarnico, Scanzorosciate, Seriate, Solto Collina, Sorisole, Sotto il Monte Giovanni XXIII, Sovere, Tavernola Bergamasca, Telgate, Torre Boldone, Trescore Balneario, Viadanica, Vigolo, Villa di Serio, Villongo, Zandobbio"
Vino 'Bergamasca' Rosso Moscato,vino 'Rosso Moscato',IGT vino 'Bergamasca',Vitigno 'Moscato Di Scanzo': 100%,,,Vitigno 'Moscato Di Scanzo',Lombardia,"Provincia di Bergamo, Provincia di Bergamo","Adrara San Rocco, Almenno San Bartolomeo, Ambivere, Bagnatica, Barzana, Bergamo, Berzo San Fermo, Bolgare, Bonate Sopra, Borgo di Terzo, Bossico, Brembate di Sopra, Brusaporto, Caprino Bergamasco, Carobbio degli Angeli, Carvico, Casazza, Castelli Calepio, Cenate Sopra, Cenate Sotto, Chiuduno, Cisano Bergamasco, Costa Volpino, Credaro, Curno, Endine Gaiano, Entratico, Fonteno, Foresto Sparso, Gandosso, Gorlago, Grumello del Monte, Lovere, Luzzana, Mapello, Monasterolo del Castello, Montello, Lombardy, Nembro, Paladina, Palazzago, Parzanica, Pedrengo, Pianico, Ponteranica, Pontida, Pradalunga, Predore, Presezzo, Ranica, Riva di Solto, Rogno, Sarnico, Scanzorosciate, Seriate, Solto Collina, Sorisole, Sotto il Monte Giovanni XXIII, Sovere, Tavernola Bergamasca, Telgate, Torre Boldone, Trescore Balneario, Viadanica, Vigolo, Villa di Serio, Villongo, Zandobbio"
Vino 'Bergamasca' Bianco,vino 'Bianco',IGT vino 'Bergamasca',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Regione',Lombardia,"Provincia di Bergamo, Provincia di Bergamo","Adrara San Rocco, Almenno San Bartolomeo, Ambivere, Bagnatica, Barzana, Bergamo, Berzo San Fermo, Bolgare, Bonate Sopra, Borgo di Terzo, Bossico, Brembate di Sopra, Brusaporto, Caprino Bergamasco, Carobbio degli Angeli, Carvico, Casazza, Castelli Calepio, Cenate Sopra, Cenate Sotto, Chiuduno, Cisano Bergamasco, Costa Volpino, Credaro, Curno, Endine Gaiano, Entratico, Fonteno, Foresto Sparso, Gandosso, Gorlago, Grumello del Monte, Lovere, Luzzana, Mapello, Monasterolo del Castello, Montello, Lombardy, Nembro, Paladina, Palazzago, Parzanica, Pedrengo, Pianico, Ponteranica, Pontida, Pradalunga, Predore, Presezzo, Ranica, Riva di Solto, Rogno, Sarnico, Scanzorosciate, Seriate, Solto Collina, Sorisole, Sotto il Monte Giovanni XXIII, Sovere, Tavernola Bergamasca, Telgate, Torre Boldone, Trescore Balneario, Viadanica, Vigolo, Villa di Serio, Villongo, Zandobbio"
Vino 'Bergamasca' Rosso Moscato Amabile,vino 'Rosso Moscato Amabile',IGT vino 'Bergamasca',Vitigno 'Moscato Di Scanzo': 100%,,,Vitigno 'Moscato Di Scanzo',Lombardia,"Provincia di Bergamo, Provincia di Bergamo","Adrara San Rocco, Almenno San Bartolomeo, Ambivere, Bagnatica, Barzana, Bergamo, Berzo San Fermo, Bolgare, Bonate Sopra, Borgo di Terzo, Bossico, Brembate di Sopra, Brusaporto, Caprino Bergamasco, Carobbio degli Angeli, Carvico, Casazza, Castelli Calepio, Cenate Sopra, Cenate Sotto, Chiuduno, Cisano Bergamasco, Costa Volpino, Credaro, Curno, Endine Gaiano, Entratico, Fonteno, Foresto Sparso, Gandosso, Gorlago, Grumello del Monte, Lovere, Luzzana, Mapello, Monasterolo del Castello, Montello, Lombardy, Nembro, Paladina, Palazzago, Parzanica, Pedrengo, Pianico, Ponteranica, Pontida, Pradalunga, Predore, Presezzo, Ranica, Riva di Solto, Rogno, Sarnico, Scanzorosciate, Seriate, Solto Collina, Sorisole, Sotto il Monte Giovanni XXIII, Sovere, Tavernola Bergamasca, Telgate, Torre Boldone, Trescore Balneario, Viadanica, Vigolo, Villa di Serio, Villongo, Zandobbio"
